3,2,1
3,2,1
3,2,1
3,2,1
3,2,1
3,2,1
3,2,1
3,2,1
3,2,1
3,2,1
3,2,1
3,2,1
3,2,1
3,2,1
3,2,1
3,2,1
3,2,1
3,2,1
3,2,1
3,2,1
3,2,2
3,2,2
3,2,2
3,2,2
3,2,2
3,2,2
3,2,2
3,2,2
3,2,2
3,2,2
3,2,2
3,2,2
3,2,2
3,2,2
3,2,2
3,2,2
3,2,2
3,2,2
3,2,2
3,2,2
3,2,2
3,2,2
3,2,2
3,2,2
3,2,2
3,2,2
3,2,2
3,2,2
3,2,2
3,2,2
3,2,2
3,2,2
3,2,2
3,2,2
3,2,2
3,2,2
3,2,2
3,2,2
3,2,2
3,2,2
3,2,2
3,2,2
3,2,2
3,2,2
3,2,2
3,2,2
3,3,1
3,3,1
3,3,1
3,3,1
3,3,1
3,3,1
3,3,1
3,3,1
3,3,1
3,3,1
3,3,1
3,3,1
3,3,1
3,3,1
3,3,1
3,3,1
3,3,1
3,3,1
3,3,1
3,3,1
3,3,1
3,3,1
3,4,1
3,4,1
3,4,1
3,4,1
3,4,1
3,4,1
3,4,2
3,4,2
3,4,2
3,4,2
3,4,2
3,4,2
3,4,2
3,4,2
3,4,2
3,4,2
3,5,1
3,5,1
3,5,1
3,5,1
3,5,1
3,5,1
3,5,1
3,5,1
3,5,1
3,5,1
3,5,1
3,5,1
3,5,1
3,5,2
3,5,2
3,5,2
3,5,2
3,5,2
3,5,2
3,5,2
3,5,2
3,5,2
3,6,1
3,6,1
3,6,1
3,6,1
3,6,1
3,6,1
3,6,1
3,6,1
3,6,1
3,6,1
3,6,1
3,6,1
3,6,1
3,6,1
3,6,1
3,6,1
3,6,1
3,6,1
3,6,1
3,6,1
3,6,1
3,6,1
3,6,1
3,6,1
3,6,1
3,6,1
3,6,1
3,6,1
3,6,1
3,6,1
3,6,1
3,6,1
3,6,1
3,6,1
3,6,1
3,6,1
3,6,2
3,6,2
3,6,2
3,6,2
3,6,2
3,6,2
3,6,2
3,6,2
3,6,2
3,6,2
3,6,2
3,6,2
3,6,2
3,6,2
3,6,2
3,6,2
3,7,1
3,7,1
3,7,1
3,7,1
3,7,1
3,7,1
3,7,1
3,7,2
3,7,2
3,7,2
3,7,2
3,7,2
3,7,2
3,7,2
3,7,2
3,7,2
3,7,2
3,7,2
3,7,2
3,7,2
3,7,2
3,7,2
3,7,2
3,7,2
3,7,2
3,7,2
3,7,2
3,7,2
3,7,2
3,7,2
3,7,2
3,7,2
3,7,2
3,7,2
3,7,2
3,7,2
3,7,2
3,7,2
3,7,2
3,7,2
3,7,2
3,7,2
3,7,2
3,7,2
3,7,2
3,7,2
3,7,2
3,7,2
3,7,2
3,8,1
3,8,1
3,8,1
3,8,1
3,8,1
3,8,1
3,8,1
3,8,1
3,8,1
3,8,1
3,8,1
3,8,1
3,8,1
3,8,1
3,8,1
3,8,1
3,8,1
3,8,1
3,8,1
3,8,1
3,8,1
3,8,1
3,8,1
3,8,2
3,8,2
3,8,2
3,8,2
3,8,2
3,8,2
3,8,2
3,8,2
3,8,2
3,8,2
3,8,2
3,8,2
3,8,2
3,8,2
3,8,2
3,8,2
3,8,2
3,8,2
3,8,2
3,8,2
3,8,2
3,8,2
3,8,2
3,8,2
3,8,2
3,8,2
3,8,2
3,8,2
3,8,2
3,8,2
3,8,2
3,8,2
3,8,2
3,8,2
3,8,2
3,8,2
3,8,2
3,8,2
3,8,2
3,8,2
3,8,2
3,8,2
3,8,2
3,8,2
3,9,1
3,9,1
3,9,1
3,9,1
3,9,1
3,9,1
3,9,1
3,9,1
3,9,1
3,9,1
3,9,1
3,9,1
3,9,1
3,9,1
3,9,1
3,9,1
3,9,1
3,9,1
3,9,1
3,9,1
3,9,1
3,9,2
3,9,2
3,9,2
3,9,2
3,9,2
3,9,2
3,9,2
3,9,2
3,9,2
3,9,2
3,9,2
3,9,2
3,9,2
3,9,2
3,9,2
3,9,2
3,9,2
3,9,2
3,9,2
3,9,2
3,9,2
3,9,2
3,9,2
3,9,2
3,9,2
3,9,2
3,9,2
3,9,2
3,9,2
3,10,1
3,10,1
3,10,1
3,10,1
3,10,1
3,10,1
3,10,1
3,10,1
3,10,1
3,10,1
3,10,1
3,10,1
3,10,1
3,10,1
3,10,1
3,10,1
3,10,1
3,10,1
3,10,1
3,10,2
3,10,2
3,10,2
3,10,2
3,10,2
3,10,2
3,10,2
3,10,2
3,10,2
3,10,2
3,10,2
3,10,2
3,10,2
3,11,1
3,11,1
3,11,1
3,11,1
3,11,1
3,11,1
3,11,1
3,11,1
3,11,1
3,11,1
3,11,1
3,11,2
3,11,2
3,11,2
3,11,2
3,11,2
3,11,2
3,11,2
3,11,2
3,11,2
3,11,2
3,11,2
3,11,2
3,12,1
3,12,1
3,12,1
3,12,1
3,12,1
3,12,1
3,12,1
3,12,1
3,12,1
3,12,1
3,12,1
3,12,1
3,12,1
3,12,1
3,12,1
3,12,1
3,12,1
3,12,1
3,12,1
3,12,1
3,12,1
3,12,1
3,12,1
3,12,1
3,12,1
3,12,1
3,12,1
3,12,1
3,12,1
3,12,1
3,12,1
3,12,1
3,12,1
3,12,1
3,12,1
3,12,1
3,12,1
3,12,1
3,12,1
3,12,1
3,12,1
3,12,1
3,12,1
3,12,1
3,12,1
3,12,1
3,12,1
3,12,1
3,12,1
3,12,1
3,12,1
3,12,1
3,12,1
3,12,1
3,12,1
3,12,1
3,12,1
3,12,1
3,12,1
3,12,1
3,12,1
3,12,1
3,12,1
3,12,1
3,12,1
3,12,1
3,12,1
3,12,1
3,12,1
3,12,1
3,12,1
3,12,1
3,12,1
3,12,1
3,12,1
3,12,1
3,12,1
3,12,1
3,12,2
3,12,2
3,12,2
3,12,2
3,12,2
3,12,2
3,12,2
3,12,2
3,12,2
3,12,2
3,12,2
3,12,2
3,12,2
3,12,2
3,12,2
3,12,2
3,12,2
3,12,2
3,12,2
3,12,2
3,12,2
3,12,2
3,12,2
3,12,2
3,12,2
3,12,2
3,12,2
3,12,2
3,12,2
3,12,2
3,12,2
3,12,2
3,12,2
3,12,2
3,12,2
3,12,2
3,12,2
3,12,2
3,12,2
3,12,2
3,12,2
3,12,2
3,12,2
3,12,2
3,12,2
3,12,2
3,12,2
3,12,2
3,12,2
3,12,2
3,12,2
3,12,2
3,12,2
3,12,2
3,12,2
3,12,2
3,12,2
3,12,2
3,12,2
3,12,2
3,12,2
3,12,2
3,12,2
3,12,2
3,12,2
3,12,2
3,12,2
3,12,2
3,12,2
3,12,2
3,12,2
3,12,2
3,12,2
3,12,2
3,12,2
3,12,2
3,12,2
3,12,2
3,12,2
3,12,2
3,12,2
3,12,2
3,12,2
3,12,2
3,12,2
3,12,2
3,12,2
3,12,2
3,12,2
3,12,2
3,12,2
3,12,2
3,12,2
3,12,2
3,12,2
3,12,2
3,12,2
3,12,2
3,12,2
3,12,2
3,12,2
3,12,2
3,12,2
3,12,2
3,13,1
3,13,1
3,13,1
3,13,1
3,13,1
3,13,1
3,13,1
3,13,1
3,13,1
3,13,1
3,13,2
3,13,2
3,13,2
3,13,2
3,13,2
3,13,2
3,13,2
3,13,2
3,13,2
3,13,2
3,13,2
3,13,2
3,13,2
3,13,2
3,14,1
3,14,1
3,14,1
3,14,1
3,14,1
3,14,1
3,14,1
3,14,1
3,14,1
3,14,1
3,14,1
3,14,1
3,14,1
3,14,1
3,14,1
3,14,1
3,14,1
3,14,1
3,14,1
3,14,1
3,14,1
3,14,1
3,14,1
3,14,1
3,14,1
3,14,1
3,14,1
3,14,1
3,14,1
3,14,1
3,14,1
3,14,1
3,14,1
3,14,1
3,14,1
3,14,1
3,14,1
3,14,2
3,14,2
3,14,2
3,14,2
3,14,2
3,14,2
3,14,2
3,14,2
3,14,2
3,14,2
3,14,2
3,14,2
3,14,2
3,14,2
3,14,2
3,14,2
3,14,2
3,15,1
3,15,1
3,15,1
3,15,1
3,15,1
3,15,1
3,15,1
3,15,1
3,15,1
3,15,1
3,15,1
3,15,1
3,15,1
3,15,1
3,15,1
3,15,1
3,15,1
3,15,1
3,15,1
3,15,1
3,15,1
3,15,2
3,15,2
3,15,2
3,15,2
3,15,2
3,15,2
3,15,2
3,15,2
3,15,2
3,15,2
3,15,2
3,15,2
3,15,2
3,15,2
3,15,2
3,15,2
3,15,2
3,15,2
3,15,2
3,15,2
3,15,2
3,15,2
3,15,2
3,15,2
3,15,2
3,15,2
3,16,1
3,16,1
3,16,1
3,16,1
3,16,1
3,16,1
3,16,1
3,16,1
3,16,1
3,16,1
3,16,1
3,16,1
3,16,1
3,16,1
3,16,1
3,16,1
3,16,1
3,16,1
3,16,1
3,16,1
3,16,1
3,16,1
3,16,1
3,16,1
3,16,1
3,16,1
3,16,1
3,16,1
3,16,1
3,16,1
3,16,1
3,16,1
3,16,1
3,16,1
3,16,2
3,16,2
3,16,2
3,16,2
3,16,2
3,16,2
3,16,2
3,16,2
3,16,2
3,16,2
3,16,2
3,16,2
3,16,2
3,16,2
3,16,2
3,16,2
3,16,2
3,16,2
3,16,2
3,16,2
3,16,2
3,16,2
3,16,2
3,17,1
3,17,1
3,17,1
3,17,1
3,17,1
3,17,1
3,17,1
3,17,1
3,17,1
3,17,1
3,17,1
3,17,1
3,17,1
3,17,1
3,17,1
3,17,1
3,17,1
3,17,1
3,17,1
3,17,1
3,17,1
3,17,1
3,17,1
3,17,1
3,17,1
3,17,1
3,17,1
3,17,1
3,17,1
3,17,1
3,17,1
3,17,1
3,17,1
3,17,1
3,17,1
3,17,1
3,17,1
3,17,1
3,17,1
3,17,1
3,17,1
3,17,1
3,17,1
3,17,1
3,17,1
3,17,1
3,17,1
3,17,1
3,17,1
3,17,1
3,17,1
3,17,1
3,17,1
3,17,1
3,17,1
3,17,1
3,17,1
3,17,1
3,17,1
3,17,2
3,17,2
3,17,2
3,17,2
3,17,2
3,17,2
3,17,2
3,17,2
3,17,2
3,17,2
3,17,2
3,17,2
3,17,2
3,17,2
3,17,2
3,17,2
3,17,2
3,17,2
3,17,2
3,17,2
3,17,2
3,17,2
3,17,2
3,17,2
3,17,2
3,17,2
3,17,2
3,17,2
3,17,2
3,17,2
3,17,2
3,17,2
3,17,2
3,17,2
3,17,2
3,17,2
3,17,2
3,17,2
3,17,2
3,17,2
3,17,2
3,17,2
3,17,2
3,17,2
3,19,1
3,19,1
3,19,1
3,19,1
3,19,1
3,19,1
3,19,2
3,19,2
3,19,2
3,19,2
3,19,2
3,19,2
3,19,2
3,19,2
3,20,1
3,20,1
3,20,1
3,20,1
3,20,1
3,20,1
3,20,1
3,20,1
3,20,1
3,20,1
3,20,1
3,20,1
3,20,1
3,20,1
3,20,1
3,20,1
3,20,1
3,20,1
3,20,1
3,20,1
3,20,1
3,20,1
3,20,1
3,20,1
3,20,1
3,20,1
3,20,1
3,20,1
3,20,1
3,20,1
3,20,1
3,20,1
3,20,1
3,20,1
3,20,1
3,20,1
3,20,1
3,20,1
3,20,1
3,20,1
3,20,1
3,20,1
3,20,1
3,20,1
3,20,1
3,20,1
3,20,1
3,20,1
3,20,1
3,20,1
3,20,1
3,20,1
3,20,1
3,20,1
3,20,1
3,20,1
3,20,1
3,20,1
3,20,1
3,20,1
3,20,1
3,20,1
3,20,1
3,20,1
3,20,1
3,20,1
3,20,1
3,20,1
3,20,1
3,20,1
3,20,1
3,20,1
3,20,1
3,20,1
3,20,1
3,20,1
3,20,1
3,20,2
3,20,2
3,20,2
3,20,2
3,20,2
3,20,2
3,20,2
3,20,2
3,20,2
3,20,2
3,20,2
3,20,2
3,20,2
3,20,2
3,20,2
3,20,2
3,20,2
3,20,2
3,20,2
3,20,2
3,20,2
3,20,2
3,20,2
3,20,2
3,20,2
3,20,2
3,20,2
3,20,2
3,20,2
3,20,2
3,20,2
3,20,2
3,20,2
3,20,2
3,20,2
3,20,2
3,20,2
3,20,2
3,20,2
3,20,2
3,20,2
3,20,2
3,20,2
3,20,2
3,20,2
3,20,2
3,20,2
3,20,2
3,20,2
3,20,2
3,20,2
3,20,2
3,20,2
3,20,2
3,20,2
3,20,2
3,20,2
3,20,2
3,20,2
3,20,2
3,20,2
3,20,2
3,20,2
3,20,2
3,20,2
3,20,2
3,20,2
3,20,2
3,20,2
3,20,2
3,20,2
3,20,2
3,20,2
3,20,2
3,20,2
3,20,2
3,20,2
3,20,2
3,20,2
3,21,1
3,21,1
3,22,1
3,22,1
3,22,1
3,22,1
3,22,1
3,22,1
3,22,1
3,22,1
3,22,1
3,22,1
3,22,1
3,22,1
3,22,1
3,22,1
3,22,1
3,22,1
3,22,1
3,22,1
3,22,1
3,22,1
3,22,2
3,22,2
3,22,2
3,22,2
3,22,2
3,22,2
3,22,2
3,22,2
3,22,2
3,22,2
3,22,2
3,22,2
3,22,2
3,22,2
3,22,2
3,22,2
3,22,2
3,22,2
3,22,2
3,22,2
3,22,2
3,22,2
3,22,2
3,22,2
3,22,2
3,22,2
3,22,2
3,22,2
3,22,2
3,22,2
3,22,2
3,22,2
3,22,2
3,22,2
3,22,2
3,22,2
3,22,2
3,22,2
3,22,2
3,22,2
3,22,2
3,23,1
3,23,1
3,23,1
3,23,2
3,23,2
3,23,2
3,23,2
3,23,2
3,23,2
3,23,2
3,23,2
3,23,2
3,23,2
3,23,2
3,23,2
3,24,1
3,24,1
3,24,1
3,24,1
3,24,1
3,24,1
3,24,1
3,24,1
3,24,1
3,24,1
3,24,1
3,24,1
3,24,1
3,24,1
3,24,1
3,24,1
3,24,1
3,24,1
3,24,1
3,24,1
3,24,1
3,24,1
3,24,1
3,24,1
3,24,1
3,24,1
3,24,1
3,24,1
3,24,1
3,24,1
3,24,1
3,24,1
3,24,1
3,24,1
3,24,1
3,24,1
3,24,1
3,24,1
3,24,1
3,24,1
3,24,1
3,24,1
3,24,1
3,24,1
3,24,1
3,24,1
3,24,1
3,24,1
3,24,1
3,24,1
3,24,1
3,24,1
3,24,1
3,24,1
3,24,1
3,24,1
3,24,1
3,24,1
3,24,1
3,24,1
3,24,1
3,24,1
3,24,1
3,24,1
3,24,1
3,24,1
3,24,1
3,24,1
3,24,1
3,24,1
3,24,1
3,24,1
3,24,1
3,24,1
3,24,1
3,24,1
3,24,1
3,24,1
3,24,1
3,24,1
3,24,1
3,24,1
3,24,1
3,24,1
3,24,1
3,24,1
3,24,1
3,24,1
3,24,1
3,24,1
3,24,1
3,24,1
3,24,1
3,24,1
3,24,1
3,24,1
3,24,1
3,24,1
3,24,1
3,24,1
3,24,1
3,24,1
3,24,1
3,24,1
3,24,1
3,24,1
3,24,2
3,24,2
3,24,2
3,24,2
3,24,2
3,24,2
3,24,2
3,24,2
3,24,2
3,24,2
3,24,2
3,24,2
3,24,2
3,24,2
3,24,2
3,24,2
3,24,2
3,24,2
3,24,2
3,24,2
3,24,2
3,24,2
3,24,2
3,24,2
3,24,2
3,24,2
3,24,2
3,24,2
3,24,2
3,24,2
3,24,2
3,24,2
3,24,2
3,24,2
3,24,2
3,24,2
3,24,2
3,24,2
3,24,2
3,24,2
3,24,2
3,24,2
3,24,2
3,24,2
3,24,2
3,24,2
3,24,2
3,24,2
3,24,2
3,24,2
3,24,2
3,24,2
3,24,2
3,24,2
3,24,2
3,24,2
3,24,2
3,24,2
3,24,2
3,24,2
3,24,2
3,24,2
3,24,2
3,24,2
3,24,2
3,24,2
3,24,2
3,24,2
3,24,2
3,24,2
3,24,2
3,24,2
3,24,2
3,25,1
3,25,1
3,25,1
3,25,1
3,25,1
3,25,1
3,25,1
3,25,1
3,25,1
3,25,1
3,25,1
3,25,1
3,25,1
3,25,1
3,25,1
3,25,1
3,25,2
3,25,2
3,25,2
3,25,2
3,25,2
3,25,2
3,25,2
3,25,2
3,25,2
3,25,2
3,25,2
3,25,2
3,25,2
3,25,2
3,25,2
3,25,2
3,25,2
3,25,2
3,25,2
3,25,2
3,25,2
3,25,2
3,25,2
3,25,2
3,25,2
3,25,2
3,25,2
3,25,2
3,25,2
3,25,2
3,25,2
3,25,2
3,25,2
3,25,2
3,25,2
3,25,2
3,25,2
3,26,1
3,26,1
3,26,1
3,26,1
3,26,1
3,26,1
3,26,1
3,26,1
3,26,1
3,26,1
3,26,1
3,26,1
3,26,1
3,26,1
3,26,2
3,26,2
3,26,2
3,26,2
3,26,2
3,26,2
3,26,2
3,26,2
3,26,2
3,26,2
3,26,2
3,26,2
3,26,2
3,26,2
3,26,2
3,26,2
3,26,2
3,27,1
3,27,1
3,27,1
3,27,1
3,27,1
3,27,1
3,27,1
3,27,1
3,27,1
3,27,1
3,27,2
3,27,2
3,27,2
3,27,2
3,27,2
3,27,2
3,27,2
3,27,2
3,27,2
3,27,2
3,27,2
3,27,2
3,27,2
3,27,2
3,27,2
3,27,2
3,27,2
3,27,2
3,27,2
3,27,2
3,27,2
3,27,2
3,27,2
3,27,2
3,27,2
3,27,2
3,27,2
3,27,2
3,27,2
3,28,1
3,28,1
3,28,1
3,28,1
3,28,1
3,28,1
3,28,1
3,28,1
3,28,1
3,28,1
3,28,1
3,28,2
3,28,2
3,28,2
3,28,2
3,28,2
3,28,2
3,28,2
3,28,2
3,28,2
3,28,2
3,28,2
3,28,2
3,28,2
3,28,2
3,28,2
3,28,2
3,28,2
3,28,2
3,28,2
3,29,1
3,29,1
3,29,1
3,29,1
3,29,1
3,29,1
3,29,1
3,29,1
3,29,1
3,29,1
3,29,1
3,29,1
3,29,1
3,29,1
3,29,1
3,29,1
3,29,1
3,29,1
3,29,1
3,29,1
3,29,1
3,29,1
3,29,1
3,29,1
3,29,1
3,29,1
3,29,1
3,29,1
3,29,1
3,29,1
3,29,1
3,29,1
3,29,1
3,29,1
3,29,1
3,29,1
3,29,1
3,29,1
3,29,1
3,29,1
3,29,1
3,29,1
3,29,1
3,29,2
3,29,2
3,29,2
3,29,2
3,29,2
3,29,2
3,29,2
3,29,2
3,29,2
3,29,2
3,29,2
3,29,2
3,29,2
3,29,2
3,29,2
3,29,2
3,29,2
3,29,2
3,29,2
3,29,2
3,29,2
3,29,2
3,29,2
3,29,2
3,29,2
3,29,2
3,29,2
3,29,2
3,29,2
3,29,2
3,29,2
3,29,2
3,29,2
3,29,2
3,29,2
3,29,2
3,29,2
3,29,2
3,29,2
3,29,2
3,29,2
3,29,2
3,29,2
3,29,2
3,29,2
3,29,2
3,29,2
3,29,2
3,29,2
3,29,2
3,29,2
3,29,2
3,29,2
3,29,2
3,29,2
3,29,2
3,29,2
3,29,2
3,29,2
3,29,2
3,29,2
3,29,2
3,29,2
3,30,1
3,30,1
3,30,1
3,30,1
3,30,1
3,30,1
3,30,1
3,30,1
3,30,1
3,30,1
3,30,1
3,30,1
3,30,1
3,30,1
3,30,1
3,30,1
3,30,1
3,30,1
3,30,1
3,30,1
3,30,1
3,30,1
3,30,1
3,30,1
3,30,1
3,30,1
3,30,1
3,30,1
3,30,2
3,30,2
3,30,2
3,30,2
3,30,2
3,30,2
3,30,2
3,30,2
3,30,2
3,30,2
3,30,2
3,30,2
3,30,2
3,30,2
3,30,2
3,30,2
3,30,2
3,30,2
3,30,2
3,30,2
3,30,2
3,30,2
3,30,2
3,30,2
4,1,2
4,1,1
4,1,2
4,1,1
4,1,1
4,1,2
4,1,2
4,1,2
4,1,2
4,1,2
4,1,1
4,1,1
4,1,2
4,1,1
4,1,2
4,1,1
4,1,2
4,1,1
4,1,2
4,1,2
4,1,2
4,1,2
4,1,2
4,1,2
4,1,2
4,1,2
4,1,1
4,1,2
4,1,2
4,1,1
4,1,2
4,1,2
4,1,2
4,1,2
4,1,1
4,1,1
4,1,1
4,1,2
4,1,1
4,1,1
4,1,2
4,1,1
4,1,2
4,1,1
4,1,2
4,1,1
4,1,2
4,1,2
4,1,2
4,1,1
4,1,1
4,1,1
4,1,2
4,1,2
4,1,1
4,1,2
4,1,2
4,1,1
4,1,2
4,1,2
4,1,2
4,1,2
4,1,2
4,1,1
4,1,2
4,1,1
4,1,1
4,1,2
4,1,1
4,1,1
4,1,1
4,2,1
4,2,1
4,2,1
4,2,2
4,2,2
4,2,2
4,2,2
4,2,1
4,2,2
4,2,2
4,2,1
4,2,2
4,2,2
4,2,2
4,2,1
4,2,2
4,2,1
4,2,1
4,2,2
4,2,1
4,2,1
4,2,2
4,2,2
4,2,1
4,2,2
4,2,2
4,2,1
4,2,1
4,2,1
4,2,2
4,2,2
4,2,1
4,2,1
4,2,1
4,2,1
4,2,1
4,2,1
4,2,2
4,2,2
4,2,1
4,2,2
4,2,1
4,2,1
4,2,1
4,2,2
4,2,1
4,2,1
4,2,2
4,2,1
4,2,1
4,2,1
4,2,2
4,2,2
4,2,2
4,2,2
4,2,1
4,2,2
4,2,2
4,2,2
4,2,1
4,2,1
4,2,1
4,2,2
4,2,1
4,2,2
4,2,1
4,2,1
4,2,2
4,2,1
4,2,1
4,2,2
4,2,2
4,2,2
4,2,1
4,3,1
4,3,1
4,3,1
4,3,2
4,3,1
4,3,2
4,3,1
4,3,1
4,3,1
4,3,2
4,3,1
4,3,1
4,3,2
4,3,1
4,3,1
4,3,2
4,3,1
4,3,2
4,3,2
4,3,1
4,3,2
4,3,2
4,3,1
4,3,2
4,3,2
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,2
4,3,1
4,3,2
4,3,2
4,3,2
4,3,2
4,3,2
4,3,2
4,3,2
4,3,2
4,3,2
4,3,2
4,3,1
4,3,2
4,3,1
4,3,1
4,3,1
4,3,2
4,3,1
4,3,2
4,3,1
4,3,2
4,3,2
4,3,2
4,3,2
4,3,2
4,3,2
4,3,1
4,3,2
4,3,2
4,3,2
4,3,1
4,3,2
4,3,1
4,3,1
4,3,1
4,3,2
4,3,1
4,3,2
4,3,1
4,3,2
4,4,2
4,4,2
4,4,2
4,4,1
4,4,2
4,4,1
4,4,2
4,4,1
